time,force_x,force_y,force_z,vibration_x,vibration_y,vibration_z,acoustic_emission_rms,tool_wear,ACTION_CODE
23528,63.637,25.781,40.194,-0.001,-0.118,-0.679,0.09,245.390282,0
23562,1.38,11.336,-7.045,0.036,-0.181,-0.167,0.107,246.073958,0
23596,6.655,-3.355,-11.385,0.104,-0.101,0.055,0.088,246.073958,0
23630,15.516,9.659,23.179,-0.137,0.321,0.127,0.107,246.073958,0
23664,27.048,-7.736,-9.176,-0.203,0.307,0.443,0.208,246.757634,0
23698,-16.627,16.517,0.543,0.052,-0.216,-0.196,0.088,246.757634,0
23732,63.293,24.221,50.355,-0.19,0.046,-0.425,0.08,246.757634,0
23766,-13.378,-2.416,1.898,0.513,-0.444,0.515,0.17,246.757634,0
23800,30.323,12.036,-15.274,-0.113,0.443,-0.075,0.094,247.441311,0
23834,-4.915,3.646,-7.844,-0.07,-0.178,-0.043,0.127,247.441311,0
23868,5.83,-0.898,14.982,0.374,0.148,0.206,0.106,247.441311,0
23902,-2.513,4.885,10.771,-0.162,-0.219,-0.23,0.099,248.124987,0
23936,24.585,7.859,-14.359,-0.401,0.268,-0.282,0.101,248.124987,0
23970,-16.482,5.999,0.887,0.113,0.247,0.053,0.111,248.124987,0
24004,52.42,3.783,42.278,0.13,-0.123,-0.251,0.095,248.808664,0
24038,-4.516,6.296,-2.74,0.112,-0.044,-0.065,0.097,248.808664,0
24072,28.705,10.264,-10.766,-0.433,0.57,-0.268,0.1,248.808664,0
24106,3.755,12.67,-12.669,0.175,-0.046,-0.227,0.129,249.49234,0
24140,24.147,1.478,-10.096,0.175,-0.162,-0.176,0.099,249.49234,0
24174,-20.708,0.176,-1.598,-0.004,-0.185,0.289,0.094,249.49234,0
24208,59.788,22.429,43.289,0.387,-0.445,-0.403,0.236,249.49234,0
24242,43.538,11.641,38.542,0.333,-0.269,0.347,0.115,250.176016,0
24276,7.757,0.138,-5.34,-0.231,0.107,-0.121,0.106,250.176016,0
24310,17.562,20.56,-5.714,-0.251,0.6,-0.591,0.105,250.176016,0
24344,62.493,9.581,47.887,0.236,-0.319,-0.201,0.089,250.859693,0
24378,-6.316,1.548,4.927,0.029,-0.078,0.267,0.095,250.859693,0
24412,38.567,14.237,-9.43,-0.189,0.081,-0.597,0.104,250.859693,0
24446,21.881,9.131,-14.804,-0.113,0.354,-0.352,0.119,251.543369,0
24480,-1.05,2.308,-6.338,0.061,-0.271,0.052,0.111,251.543369,0
24514,5.836,5.673,22.258,0.553,0.014,-0.075,0.09,251.543369,0
24548,-16.129,32.723,11.829,0.348,-0.473,0.121,0.117,252.227045,0
24582,56.69,16.914,44.091,-0.166,0.186,0.031,0.096,252.227045,0
24616,1.605,-5.082,-4.722,0.034,0.058,0.279,0.105,252.227045,0
24650,0.022,-2.265,-0.054,0.032,0.027,0.036,-0.005,253.525594,0
24684,35.162,0.003,-11.091,0.002,0.43,0,0.109,253.525594,0
24718,0.971,8.295,13.821,-0.02,0.296,0.53,0.078,253.525594,0
24752,3.822,6.954,10.163,0.148,-0.492,0.796,0.12,253.525594,0
24786,-30.96,-2.467,-9.274,0.252,-0.771,0.054,0.122,254.824142,0
24820,43.517,21.609,39.509,0.009,-0.454,-0.279,0.144,254.824142,0
24854,41.928,12.259,-10.264,-0.001,-0.046,-0.11,0.11,254.824142,0
24888,53.6,6.105,44.869,0.563,-1.119,0.41,0.12,256.12269,0
24922,38.872,8.415,-21.175,0.212,0.158,-0.057,0.089,256.12269,0
24956,-21.063,-3.282,12.682,0.348,0.433,0.831,0.102,256.12269,0
24990,-7.156,-2.133,11.332,0.455,-0.798,0.426,0.118,257.421238,0
25024,19.936,0.929,-11.778,0.165,-0.16,-0.016,0.101,257.421238,0
25058,38.082,17.501,39.208,-0.284,0.254,0.146,0.09,257.421238,0
25092,18.511,-5.763,-6.37,-0.271,-0.535,-0.003,0.284,258.719786,0
25126,38.637,16.681,32.325,0.059,0.617,0.032,0.108,258.719786,0
25160,-11.779,-3.685,2.626,0.106,-0.057,0.292,0.103,258.719786,0
25194,-3.927,12.247,-2.258,-0.419,-0.093,-0.621,0.13,258.719786,0
25228,-36.05,4.59,-9.721,0.481,-0.939,0.175,0.116,260.018335,0
25262,63.591,25.614,51.648,-0.249,0.131,0.049,0.107,260.018335,0
25296,41.88,5.333,-15.707,-0.103,0.251,0.091,0.101,260.018335,0
25330,0.381,13.17,15.762,-0.295,-0.757,-0.553,0.093,261.316883,0
25364,35.112,2.664,-17.63,-0.024,0.184,-0.359,0.09,261.316883,0
25398,-10.049,-3.311,14.448,-0.287,0.138,0.303,0.133,261.316883,0
25432,-25.44,21.41,6.842,-0.317,0.784,-0.32,0.129,262.615431,0
25466,32.444,13.339,36.749,0.408,-0.687,0.264,0.099,262.615431,0
25500,42.331,2.445,-24.793,-0.023,-0.089,-0.723,0.092,262.615431,0
25534,71.79,-0.481,48.469,0.397,-0.025,0.481,0.225,263.913979,0
25568,12.88,3.834,-11.653,-0.163,0.305,-0.243,0.094,263.913979,0
25602,-18.824,3.006,-5.033,-0.004,-0.063,0.083,0.098,263.913979,0
25636,70.621,22.508,51.914,-1.082,0.081,-1.607,0.139,263.913979,0
25670,25.007,6.974,-15.952,0.166,0.229,-0.405,0.111,265.212527,0
25704,-28.102,-0.762,-5.067,0.147,-0.209,0.384,0.149,265.212527,0
25738,78.186,30.091,49.437,0.323,-0.549,-0.378,0.106,265.212527,0
25772,8.665,7.395,20.807,-0.017,0.137,0.512,0.116,266.511075,0
25806,36.73,6.606,-15.094,-0.001,0.208,-0.243,0.102,266.511075,0
25840,-16.988,-2.992,11.846,-0.548,0.276,0.407,0.107,266.511075,0
25874,7.928,8.609,-9.696,-0.056,0.126,-0.055,0.116,267.809624,0
25908,-21.969,-4.804,-7.765,0.037,-0.439,0.093,0.105,267.809624,0
25942,60.308,23.798,45.776,0.437,-0.057,-0.198,0.082,267.809624,0
25976,47.919,1.361,-18.168,0.169,0.005,-0.581,0.23,269.108172,0
26010,-19.85,13.517,3.695,-0.214,0.819,0.086,0.093,269.108172,0
26044,26.659,17.602,35.11,0.345,-0.607,0.378,0.105,269.108172,0
26078,49.019,14.541,-11.233,-0.358,0.66,0.314,0.205,269.108172,0
26112,34.054,-0.229,-8.807,0.138,-0.281,-0.346,0.116,270.40672,0
26146,9.002,7.398,20.917,0.478,0.126,0.239,0.115,270.40672,0
26180,-16.787,-1.444,6.56,1.186,-0.481,0.479,0.096,270.40672,0
26214,24.51,8.56,34.237,-0.215,-0.02,-0.217,0.102,271.705268,0
26248,40.199,5.988,-18.159,-0.227,0.341,-0.372,0.114,271.705268,0
26282,-15.122,-2.455,10.681,0.052,0.033,0.649,0.093,271.705268,0
26316,68.446,9.491,49.838,0.097,-0.312,0.292,0.116,273.003817,0
26350,37.934,8.702,-21.005,-0.014,0.334,-0.404,0.099,273.003817,0
26384,-21.268,4.192,12.935,0.62,-0.138,0.476,0.121,273.003817,0
26418,-26.967,21.726,7.586,-0.258,0.998,0.258,0.122,274.302365,0
26452,3.121,11.122,26.861,-0.68,-0.417,-0.406,0.099,274.302365,0
26486,32.288,12.59,-16.325,-0.169,0.316,-0.116,0.114,274.302365,0
26520,1.373,3.783,0.963,-0.088,-0.09,-0.103,-0.005,275.600913,0
26554,-9.521,9.192,-7.881,0.047,0.139,0.009,0.098,275.600913,0
26588,-21.123,1.553,-6.282,0.146,-0.234,0.194,0.108,275.600913,0
26622,81.278,31.775,53.706,-0.262,0.316,-0.513,0.132,275.600913,0
26656,4.71,27.697,20.63,0.213,0.184,-0.419,0.108,276.899461,0
26690,-12.19,0.06,12.156,0.042,-0.065,0.152,0.112,276.899461,0
26724,4.755,12.388,-3.071,0.421,-0.366,-0.324,0.111,276.899461,0
26758,18.973,8.031,-16.932,-0.177,0.712,-0.037,0.111,278.198009,0
26792,-31.67,-1.694,-3.194,-0.247,-0.456,0.032,0.107,278.198009,0
26826,64.8,30.063,44.317,0.044,-0.136,-0.161,0.113,278.198009,0
26860,80.343,10.707,55.158,0.588,0.16,1.373,0.131,279.496557,0
26894,11.825,6.401,-11.428,-0.122,0.308,-0.141,0.09,279.496557,0
26928,-38.85,-1.109,-5.821,-0.232,-0.025,0.093,0.104,279.496557,0
26962,0.684,1.289,0.286,-0.037,-0.059,-0.052,-0.004,280.795106,0
26996,-1.144,27.114,13.627,0.253,-0.084,0.421,0.096,280.795106,0
27030,-4.391,0.359,12.749,0.375,-0.249,0.035,0.1,280.795106,0
27064,3.268,15.411,-2.317,-0.362,0.8,-0.171,0.146,280.795106,0
27098,7.979,27.771,20.327,0.087,1.033,0.034,0.094,282.093654,0
27132,-11.124,0.474,12.85,-0.228,-0.018,-0.153,0.113,282.093654,0
27166,13.327,18.164,-3.857,0.386,-0.375,-0.318,0.134,282.093654,0
27200,-14.163,-15.051,-5.126,0.513,-1.1,-0.327,0.115,283.392202,0
27234,59.347,23.109,46.279,-0.277,0.596,-0.155,0.089,283.392202,0
27268,9.21,-2.423,-14.842,-0.059,0.131,0.092,0.096,283.392202,0
27302,71.089,24.785,49.348,0.813,-0.308,-0.34,0.187,284.69075,0
27336,-3.827,2.881,-3.353,0.005,0.152,0.197,0.095,284.69075,0
27370,-24.321,5.088,-4.667,-0.017,-0.207,-0.032,0.117,284.69075,0
27404,32.915,12.767,13.206,-0.556,-0.358,-1.361,0.179,284.69075,0
27438,45.731,15.027,41.322,-0.394,-0.32,-0.151,0.087,285.989298,1
27472,47.409,7.709,-21.719,-0.145,0.133,-0.593,0.103,285.989298,1
27506,-21.585,-8.782,5.643,0.447,-0.2,0.033,0.158,285.989298,1
27540,-1.564,7.754,21.214,-0.053,-0.783,-0.356,0.116,287.287847,1
27574,36.422,10.564,-11.851,-0.335,-0.042,-0.707,0.099,287.287847,1
27608,23.023,0.475,25.257,-0.225,0.38,-0.402,0.131,287.287847,1
27642,75.036,10.725,53.071,0.164,-0.944,0.196,0.096,288.586395,1
27676,38.779,8.26,-19.769,0.363,0.343,0.036,0.102,288.586395,1
27710,-30.573,-2.405,5.306,-0.617,0.279,-0.152,0.12,288.586395,1
27744,0.245,16.418,-12.864,-0.231,0.299,-0.24,0.132,289.884943,1
27778,-36.669,-4.824,-9.265,0.104,-0.458,0.324,0.121,289.884943,1
27812,88.838,36.98,58.791,-0.241,-0.003,-0.707,0.11,289.884943,1
27846,69.196,16.698,56.018,0.284,0.884,-1.014,0.302,291.183491,1
27880,14.801,10.382,-12.205,-0.062,0.307,-0.03,0.083,291.183491,1
27914,-41.612,-7.306,-3.164,0.135,-0.411,0.38,0.148,291.183491,1
27948,67.532,41.833,48.526,0.156,0.029,0.025,0.139,291.183491,1
27982,48.094,6.705,-8.678,-0.195,0.724,-0.391,0.1,292.482039,1
28016,-1.851,12.764,15.322,0.231,0.185,-0.028,0.088,292.482039,1
28050,-20.195,-4.378,3,-0.266,0.427,0.617,0.105,292.482039,1
28084,6.17,12.109,-2.808,0.205,-0.331,-0.401,0.111,293.780588,1
28118,-36.38,-4.18,-4.93,-0.099,-0.544,0.235,0.107,293.780588,1
28152,76.113,31.337,49.383,-0.649,0.187,-0.791,0.11,293.780588,1
28186,52.261,11.198,39.823,0.414,0.056,-0.673,0.108,294.926222,1
28220,11.009,5.38,-12.925,-0.108,0.327,-0.147,0.107,294.926222,1
28254,-35.353,-5.972,-3.769,-0.282,0.145,0.66,0.112,294.926222,1
28288,42.286,6.125,42.913,-0.102,-0.763,0.149,0.193,296.071857,1
28322,50.495,7.651,-11.487,-0.328,0.457,-0.172,0.081,296.071857,1
28356,-5.794,0.218,18.36,-0.038,0.17,0.201,0.103,296.071857,1
28390,-13.335,10.055,12.083,-1.335,1.371,-0.277,0.13,296.071857,1
28424,-14.176,5.84,0.595,0.089,-0.4,0.268,0.1,297.217492,1
28458,-22.613,1.886,-5.875,0.026,-0.213,0.007,0.102,297.217492,1
28492,91.46,25.524,54.115,0.091,-0.17,-0.617,0.09,297.217492,1
28526,20.042,9.031,32.48,-0.041,-1.191,-0.337,0.091,298.363126,1
28560,45.764,8.111,-17.046,0.079,0.192,-0.459,0.096,298.363126,1
28594,6.084,-4.84,24.141,0.313,0.053,0.518,0.108,298.363126,1
28628,84.095,15.412,55.677,-0.562,0.642,-0.302,0.104,299.508761,1
28662,31.792,2.445,-18.295,-0.172,0.27,-0.551,0.12,299.508761,1
28696,-34.238,-3.025,7,0.035,-0.048,0.965,0.107,299.508761,1
28730,25.072,-9.472,-7.532,-0.139,0.244,0.07,0.17,300.654396,1
28764,38.684,20.006,33.238,0.016,0.4,-0.04,0.07,300.654396,1
28798,-9.148,-5.236,2.622,-0.15,-0.247,0.041,0.078,300.654396,1
28832,-37.139,5.645,-3.964,-0.666,-0.067,-1.191,0.224,300.654396,1
28866,87.38,14.553,57.976,0.464,-0.432,0.38,0.074,301.800031,1
28900,49.38,5.898,-25.997,-0.339,0.42,-0.209,0.086,301.800031,1
28934,-28.66,-13.837,6.292,-0.142,0.512,0.866,0.109,301.800031,1
28968,80.42,16.963,58.161,-0.428,0.867,-0.243,0.099,302.945665,1
29002,9.567,4.137,-11.554,-0.167,0.26,-0.036,0.093,302.945665,1
29036,-47.38,-10.898,-0.771,0.31,-0.627,0.581,0.107,302.945665,1
29070,72.141,20.135,53.007,0.448,0.145,-0.216,0.124,304.0913,1
29104,6.666,6.048,-13.314,0.099,0.23,0.029,0.095,304.0913,1
29138,-42.896,-4.367,1.588,0.207,0.052,0.676,0.103,304.0913,1
29172,105.35,7.032,68.183,0.205,0.242,0.399,0.129,305.236935,1
29206,57.669,13.422,-22.116,0.256,0.237,-0.224,0.105,305.236935,1
29240,12.379,7.1,28.731,0.295,0.244,0.18,0.094,305.236935,1
29274,-13.182,-3.412,-2.203,0.345,-0.073,0.358,0.193,305.236935,1
29308,67.277,17.925,56.174,0.316,-0.781,0.112,0.073,306.382569,1
29342,47.1,11.908,-20.322,0.049,0.439,-0.508,0.111,306.382569,1
29376,51.996,15.931,39.248,0.217,-0.016,0.755,0.124,306.382569,1
29410,-8.619,-0.19,17.121,-0.064,-1.154,0.341,0.117,307.528204,1
29444,14.232,8.697,-9.757,0.502,-0.243,-0.146,0.094,307.528204,1
29478,77.057,23.273,49.979,-0.439,0.161,-0.459,0.101,307.528204,1
29512,-16.956,-14.129,-5.095,0.025,-0.351,0.464,0.106,308.673839,1
29546,92.922,27.661,59.099,-0.034,0.126,-0.931,0.112,308.673839,1
29580,58.132,6.923,-22.709,-0.063,0.114,-0.172,0.097,308.673839,1
29614,-45.122,12.987,-2.943,-0.473,0.541,-0.281,0.112,309.819473,1
29648,22.49,12.053,38.562,-0.279,-0.538,0.061,0.091,309.819473,1
29682,27.633,8.315,-19.19,0.051,0.129,-0.195,0.106,309.819473,1
29716,-43.684,16.477,3.628,0.301,-1.118,0.957,0.251,310.965108,1
29750,1.945,10.98,24.912,-0.09,-0.635,0.247,0.075,310.965108,1
29784,-0.708,5.433,-8.472,0.197,0.026,-0.231,0.094,310.965108,1
29818,96.571,43.382,56.258,0.024,-0.166,-0.166,0.168,310.965108,1
29852,-17.812,0.996,8.36,-0.723,0.604,0.001,0.104,312.110743,1
29886,-36.038,-2.042,-7.035,-0.198,-0.082,0.195,0.117,312.110743,1
29920,74.42,35.396,51.252,0.049,0.382,-0.351,0.103,312.110743,1
29954,-40.292,-11.748,-12.836,-0.318,-0.331,0.02,0.101,313.256377,1
29988,85.478,29.447,63.82,-0.43,0.094,-0.532,0.104,313.256377,1
30022,58.93,14.397,-19.978,-0.215,-0.036,-0.499,0.105,313.256377,1
30056,-55.303,-11.924,-1.925,0.305,-0.9,-0.318,0.106,314.402012,1
30090,52.446,25.035,45.203,0.098,-0.455,-0.01,0.089,314.402012,1
30124,43.454,9.549,-19.895,0.119,-0.02,-0.678,0.118,314.402012,1
30158,42.757,5.079,45.876,-0.412,-0.877,-0.082,0.206,315.547647,1
30192,40.74,4.084,-7.018,0.087,0.314,-0.128,0.09,315.547647,1
30226,35.944,13.719,32.992,-0.041,0.096,0.178,0.104,315.547647,1
30260,-7.655,-8.35,-7.107,0.548,-0.481,0.215,0.216,315.547647,1
30294,47.171,13.258,-21.917,-0.33,0.839,-0.404,0.101,316.693282,1
30328,-41.012,-4.135,0.058,0.064,-0.09,0.689,0.1,316.693282,1
30362,21.822,21.062,32.535,-0.185,-0.447,0.312,0.077,316.693282,1
30396,18.503,10.006,-10.985,0.082,0.076,-0.083,0.137,317.838916,1
30430,-48.511,-9.957,-4.522,0.195,-0.505,0.498,0.093,317.838916,1
30464,49.817,22.37,35.734,-0.126,-0.127,0.082,0.1,317.838916,1
30498,33.403,4.164,-19.221,-0.25,0.594,-0.753,0.084,318.984551,1
30532,-45.693,0.23,-5.544,-0.341,0.26,0.526,0.102,318.984551,1
30566,25.787,11.267,34.392,0.413,-0.276,0.551,0.106,318.984551,1
30600,48.173,13.525,-25.547,0.031,0.147,0.064,0.129,320.130186,1
30634,-20.118,9.861,10.024,0.061,0.011,0.243,0.095,320.130186,1
30668,-16.586,-0.266,9.623,0.428,-0.553,-0.039,0.101,320.130186,1
30702,1.151,3.492,1.157,0.008,-0.014,-0.005,-0.004,321.275821,1
30736,-33.24,11.197,5.828,0.222,0.439,0.515,0.085,321.275821,1
30770,-1.299,10.361,29.349,0.099,-0.227,0.877,0.091,321.275821,1
30804,9.722,18.151,-5.151,-0.007,0.198,-0.413,0.142,321.275821,1
30838,113.6,17.221,76.133,-0.371,0.083,-0.465,0.121,322.421455,1
30872,50.537,10.164,-27.945,0.086,0.249,0.048,0.099,322.421455,1
30906,-39.255,-11.066,2.446,-0.02,-0.29,0.652,0.104,322.421455,1
30940,-9.519,3.139,16.713,0.059,-0.116,0.74,0.1,323.56709,1
30974,-32.007,-3.589,-6.247,0.323,-0.333,0.083,0.125,323.56709,1
31008,96.26,36.82,60.449,-0.066,-0.173,-0.58,0.133,323.56709,1
31042,61.664,8.663,-27.588,-0.153,0.849,-0.536,0.143,324.712725,1
31076,15.944,18.781,26.558,0.613,0.056,0.339,0.118,324.712725,1
31110,-3.289,-7.989,-6.526,-0.07,0.04,0.338,0.101,324.712725,1
31144,-7.859,6.51,24.121,-0.478,-0.633,-0.458,0.201,325.858359,1
31178,-2.353,-6.198,-8.81,0.26,-0.557,-0.009,0.103,325.858359,1
31212,114.53,36.958,71.162,-0.112,0.152,-0.45,0.119,325.858359,1
31246,75.649,18.487,-20.203,-0.314,-0.032,-1.274,0.174,325.858359,1
31280,-51.225,11.313,-8.464,0.342,-0.377,-0.085,0.137,327.003994,1
31314,3.037,11.357,28.551,-0.408,-0.414,0.418,0.106,327.003994,1
31348,-25.962,16.264,-1.58,-0.83,0.28,-0.53,0.108,327.003994,1
31382,101.46,11.243,64.113,-0.031,0.287,0.14,0.135,328.149629,1
31416,52.809,12.743,-23.007,0.137,0.329,-0.31,0.153,328.149629,1
31450,49.229,5.037,38.89,-0.004,0.472,0.732,0.123,328.149629,1
31484,22.354,-3.417,-13.756,0.237,0.221,0.509,0.116,329.295263,1
31518,104.03,26.384,66.883,-0.668,0.386,-0.801,0.101,329.295263,1
31552,52.501,4.542,-32.925,0.215,0.006,-0.132,0.107,329.295263,1
31586,5.117,-15.637,-9.291,0.129,-0.499,-0.251,0.182,330.440898,1
31620,107.07,20.65,73.352,0.14,-0.088,0.035,0.103,330.440898,1
31654,58.497,8.866,-31.109,-0.032,0.365,-0.326,0.104,330.440898,1
31688,-14.531,-17.675,10.883,-0.831,-0.163,0.098,0.179,330.440898,1
31722,7.643,26.693,20.993,0.055,0.073,0.092,0.112,330.599233,1
31756,-19.295,-4.567,13.318,-0.029,-0.307,0.244,0.117,330.599233,1
31790,-42.398,17.965,0.091,-0.459,0.924,0.943,0.085,330.599233,1
31824,-54.363,-9.049,-11.17,0.26,-0.852,0.099,0.114,330.757569,1
31858,110.85,27.269,66.65,0.233,-0.036,-0.753,0.112,330.757569,1
31892,21.763,-3.611,-21.593,-0.074,0.051,0.008,0.122,330.757569,1
31926,52.751,12.314,-30.087,-0.108,1.185,-0.358,0.121,330.915904,1
31960,-47.714,-3.602,-6.591,-0.044,0.3,0.761,0.098,330.915904,1
31994,67.881,36.804,58.211,0.601,-1.103,-0.159,0.109,330.915904,1
32028,-14.624,-2.752,1.381,0.086,-0.339,0.061,0.185,331.074239,1
32062,-18.683,-10.41,-10.034,0.106,-0.273,-0.02,0.13,331.074239,1
32096,77.686,24.348,53.594,0.019,0.188,-1.159,0.154,331.074239,1
32130,-24.851,-14.182,2.282,0.375,-0.432,1.167,0.133,331.074239,1
32164,72.015,19.555,48.006,0.048,0.33,-0.328,0.117,331.232574,1
32198,-14.941,0.489,16.313,0.237,-0.503,0.227,0.143,331.232574,1
32232,33.289,18.017,-8.095,-0.028,-0.29,-1.115,0.137,331.232574,1
32266,101.7,24.706,63.617,-0.171,0.483,0.109,0.107,331.390909,1
32300,-11.607,-2.204,3.825,0.034,-0.07,0.396,0.109,331.390909,1
32334,1.147,22.867,-6.175,-0.123,-0.008,-0.31,0.156,331.390909,1
32368,57.912,12.596,-31.203,-0.24,0.993,-0.389,0.124,331.549244,1
32402,-52.927,-2.573,-8.952,0.197,0.152,0.904,0.154,331.549244,1
32436,75.772,39.288,57.539,0.365,-0.004,-0.132,0.169,331.549244,1
32470,3.799,1.334,3.028,0.067,-0.018,0.035,0.003,331.549244,1
32504,49.155,5.617,-11.222,0.162,0.306,-0.285,0.117,331.70758,1
32538,6.503,5.56,22.849,-0.604,0.899,0.127,0.161,331.70758,1
32572,-13.368,6.071,15.46,0.269,-0.258,1.005,0.132,331.70758,1
32606,76.899,17.41,59.644,-0.059,0.484,-0.452,0.15,331.865915,1
32640,-12.126,0.102,-1.953,0.229,-0.152,0.313,0.168,331.865915,1
32674,-39.293,8.241,-1.455,0.591,-0.307,0.423,0.141,331.865915,1
32708,-12.663,9.659,-0.818,0.37,-0.445,0.503,0.124,332.02425,1
32742,-3.769,1.608,-8.826,0.138,-0.223,0.095,0.132,332.02425,1
32776,63.956,19.686,51.424,0.562,0.037,-0.148,0.151,332.02425,1
32810,-8.984,10.549,-7.573,-0.615,0.228,-0.061,0.166,332.182585,1
32844,-28.06,-6.574,-6.043,0.114,-0.344,0.55,0.142,332.182585,1
32878,101.04,34.666,65.765,0.031,0.006,-0.267,0.133,332.182585,1
32912,27.012,2.4,-17.602,-0.118,-0.091,0.126,0.245,332.182585,1
32946,9.085,9.849,-15.229,0.064,0.127,-0.087,0.116,332.340921,1
32980,-52.533,-7.687,-5.666,-0.003,-0.429,0.688,0.119,332.340921,1
33014,101.84,44.52,59.188,-0.251,-0.09,0.063,0.103,332.340921,1
33048,62.069,9.248,55.852,0.076,-0.542,0.707,0.137,332.499256,1
33082,58.385,7.949,-24.085,-0.036,0.221,-0.573,0.171,332.499256,1
33116,-15.902,-13.625,16.661,-0.421,0.016,0.299,0.156,332.499256,1
33150,-18.018,2.479,11.423,-0.79,0.437,-0.4,0.14,332.657591,1
33184,-13.909,-2.032,-6.809,0.118,-0.364,-0.189,0.154,332.657591,1
33218,95.145,25.693,63.97,-0.185,-0.436,-1.094,0.193,332.657591,1
33252,12.821,8.854,-17.333,0.202,0.178,-0.542,0.187,332.815926,1
33286,-56.032,-5.628,-5.713,0.118,-0.763,0.321,0.178,332.815926,1
33320,81.939,33.614,58.281,0.274,-0.103,-0.168,0.147,332.815926,1
33354,67.241,15.534,-18.518,0.152,-0.62,-1.104,0.254,332.815926,1
33388,115.57,21.388,70.872,0.34,-0.073,0.001,0.189,332.974261,1
33422,36.151,1.559,-22.465,-0.195,0.515,-0.174,0.206,332.974261,1
33456,-55.235,-14.147,-4.661,-0.073,0.08,0.91,0.185,332.974261,1
33490,-44.472,-10.716,-7.091,0.086,-0.61,-0.095,0.192,333.132596,1
33524,101.1,31.493,64.233,0.082,0.158,-0.163,0.195,333.132596,1
33558,22.466,5.088,-21.364,-0.286,0.289,-0.088,0.149,333.132596,1
33592,88.346,12.224,63.635,0.004,-0.395,-0.265,0.144,333.290932,1
33626,59.667,13.728,-23.833,0.185,0.286,-0.598,0.175,333.290932,1
33660,-22.43,-8.961,17.98,0.565,-0.411,0.584,0.243,333.290932,1
33694,-41.408,27.327,8.021,0.054,0.831,0.144,0.177,333.449267,1
33728,13.176,10.664,35.88,-0.191,-0.35,0.321,0.289,333.449267,1
33762,36.543,10.022,-22.596,0.034,0.161,-0.596,0.173,333.449267,1
33796,0.007,1.23,2.169,-0.046,-0.053,-0.039,-0.005,333.607602,1
33830,-56.924,-9.232,-6.203,-0.105,-0.598,0.298,0.19,333.607602,1
33864,117.53,37.739,69.897,-0.135,-0.122,-0.664,0.2,333.607602,1
33898,51.931,5.842,-24.135,-0.142,-0.185,-0.151,0.245,333.607602,1
33932,0.541,13.556,-13.813,0.005,-0.076,-0.211,0.193,333.765937,1
33966,-46.132,-7.153,0.506,-0.195,-0.15,0.128,0.17,333.765937,1
34000,120.28,42.703,65.457,-0.582,1.141,-0.596,0.159,333.765937,1
34034,-37.044,22.234,13.783,-0.022,-0.365,-1.148,0.23,333.924273,1
34068,18.608,12.423,38.47,0.303,-0.599,0.507,0.181,333.924273,1
34102,-10.949,17.266,-3.291,-0.127,-0.085,-0.62,0.232,333.924273,1
34136,49.981,13.863,47.725,-0.702,0.109,0.648,0.09,334.082608,1
34170,55.944,3.015,-21.53,0.015,0.076,-0.41,0.103,334.082608,1
34204,-14.934,-2.142,15.822,-0.15,-0.542,0.222,0.127,334.082608,1
34238,47.835,14.465,-28.613,0.309,0.649,-0.331,0.247,334.240943,1
34272,-55.924,-4.65,-5.269,-0.095,0.064,0.435,0.164,334.240943,1
34306,9.346,16.424,34.243,-0.599,0.243,-0.487,0.182,334.240943,1
34340,24.537,13.012,-8.9,0.747,-0.513,-0.833,0.289,334.240943,1
34374,-45.386,12.248,1.005,-0.224,0.444,0.4,0.227,334.399278,1
34408,51.993,22.932,51.555,-0.436,-0.269,-0.082,0.194,334.399278,1
34442,67.434,18.687,-20.725,0.116,0.129,-0.066,0.203,334.399278,1
34476,-61.166,-6.205,-11.116,0.326,-1.098,0.321,0.295,334.557613,1
34510,102.79,30.763,59.834,-0.134,-0.113,-0.847,0.271,334.557613,1
34544,20.599,6.144,-20.66,-0.563,0.038,-0.389,0.218,334.557613,1
34578,-20.249,7.358,-2.402,0.131,0.177,0.474,0.216,334.715949,1
34612,-19.987,-4.11,-7.616,-0.026,-0.367,-0.197,0.194,334.715949,1
34646,81.66,23.507,59.088,0.761,-0.184,-0.345,0.209,334.715949,1
