time,force_x,force_y,force_z,vibration_x,vibration_y,vibration_z,acoustic_emission_rms,tool_wear,ACTION_CODE
23800,8.581,0.4,27.741,0.01,0.17,-0.28,0.198,221.333776,0
23835,-17.785,-7.845,-8.092,0.029,-0.097,0.075,0.15,221.333776,0
23870,0.874,6.141,20.213,-0.1,-0.05,-0.227,0.079,221.333776,0
23905,-26.756,1.589,-1.0,0.073,-0.025,0.323,0.21,221.333776,0
23940,-10.452,3.669,7.722,0.177,-0.013,-0.016,0.122,221.65348799999998,0
23975,-21.584,-2.017,-0.051,0.211,-0.089,0.168,0.128,221.65348799999998,0
24010,-12.315,-5.848,7.348,-0.016,0.004,-0.139,0.1,221.65348799999998,0
24045,13.896,2.71,29.668,0.075,0.174,0.048,0.121,221.987943,0
24080,-13.479,-5.692,-9.443,0.07,-0.019,0.193,0.104,221.987943,0
24115,13.5,8.299,18.334,0.034,0.102,-0.059,0.115,221.987943,0
24150,47.047,4.684,45.394,0.02,0.164,0.182,0.109,222.337306,0
24185,1.721,-4.464,-10.901,0.055,0.022,0.139,0.149,222.337306,0
24220,35.295,17.662,30.12,0.006,0.237,-0.035,0.081,222.337306,0
24255,16.442,41.861,25.43,0.191,0.2,-0.083,0.115,222.701732,0
24290,32.363,7.313,-14.998,-0.103,0.124,0.017,0.113,222.701732,0
24325,35.916,18.064,41.697,0.022,-0.015,0.042,0.1,222.701732,0
24360,-15.226,39.335,6.854,-0.109,-0.127,-0.235,0.18,223.081366,0
24395,13.071,11.883,-7.971,0.109,0.165,0.02,0.12,223.081366,0
24430,-0.106,6.656,17.712,0.199,-0.163,-0.045,0.077,223.081366,0
24465,5.83,-3.646,-1.003,0.151,0.085,-0.002,0.233,223.081366,0
24500,-10.998,2.908,9.436,0.079,0.073,-0.093,0.124,223.476342,0
24535,-22.696,-2.352,2.128,0.022,-0.128,0.172,0.131,223.476342,0
24570,-14.692,-7.242,5.896,0.148,0.066,-0.029,0.084,223.476342,0
24605,27.33,14.896,-17.057,-0.06,0.17,-0.006,0.104,223.88678199999998,0
24640,31.444,19.759,36.255,-0.104,-0.123,-0.131,0.114,223.88678199999998,0
24675,46.193,8.401,-17.538,0.061,0.194,0.189,0.122,223.88678199999998,0
24710,-20.612,-10.518,-4.461,0.043,-0.134,-0.188,0.125,224.31279899999998,0
24745,1.185,5.043,24.526,0.121,-0.009,-0.113,0.1,224.31279899999998,0
24780,-31.927,-7.112,4.036,0.043,-0.377,-0.05,0.102,224.31279899999998,0
24815,-10.082,1.163,12.593,0.126,0.229,-0.023,0.163,224.75449500000002,0
24850,-27.449,0.579,-0.074,0.006,-0.273,0.038,0.091,224.75449500000002,0
24885,-14.46,-6.721,10.091,0.051,0.112,-0.015,0.068,224.75449500000002,0
24920,1.151,0.909,2.601,-0.099,-0.124,-0.112,-0.004,225.362396,0
24955,16.317,27.531,25.442,0.014,-0.039,0.029,0.111,225.362396,0
24990,22.532,3.358,-14.678,-0.09,0.002,-0.05,0.085,225.362396,0
25025,25.111,-3.379,31.373,0.079,-0.053,-0.075,0.134,225.362396,0
25060,12.691,-9.551,-9.527,0.054,-0.167,-0.277,0.092,226.11764399999998,0
25095,25.926,20.734,29.098,-0.044,-0.086,-0.046,0.105,226.11764399999998,0
25130,-15.602,-5.657,5.901,0.128,0.096,-0.08,0.111,226.11764399999998,0
25165,38.278,13.043,-24.874,0.086,0.276,-0.225,0.126,226.89107,0
25200,-24.074,-8.277,0.335,0.258,-0.128,-0.032,0.105,226.89107,0
25235,48.348,27.554,35.26,0.046,0.181,-0.172,0.098,226.89107,0
25270,-14.566,32.116,5.92,-0.072,-0.202,0.041,0.124,227.682543,0
25305,26.343,9.989,33.602,-0.09,0.045,-0.043,0.111,227.682543,0
25340,40.513,9.277,-26.815,0.023,0.054,-0.101,0.092,227.682543,0
25375,-15.994,-24.361,-5.836,0.148,-0.203,-0.144,0.209,228.49192,0
25410,55.512,18.796,44.821,0.068,0.029,-0.121,0.074,228.49192,0
25445,0.149,-4.41,4.011,0.048,-0.003,0.029,0.083,228.49192,0
25480,-2.524,18.103,-11.762,-0.175,0.187,0.428,0.187,228.49192,0
25515,-10.93,-16.175,-7.184,0.227,0.008,0.006,0.1,229.31904500000002,0
25550,41.422,21.1,37.746,-0.035,0.031,-0.03,0.095,229.31904500000002,0
25585,-14.099,-9.115,8.283,0.262,0.124,0.083,0.107,229.31904500000002,0
25620,67.696,1.849,54.387,0.068,0.105,0.138,0.104,230.16375299999999,0
25655,17.966,7.138,-8.196,0.155,0.246,0.118,0.105,230.16375299999999,0
25690,-36.451,-2.212,-2.827,-0.046,-0.174,0.115,0.085,230.16375299999999,0
25725,-3.521,35.289,11.829,0.149,-0.216,-0.233,0.107,231.025864,0
25760,13.145,7.272,29.549,-0.036,-0.025,-0.355,0.081,231.025864,0
25795,47.097,12.897,-21.015,-0.05,-0.1,0.003,0.106,231.025864,0
25830,-6.28,39.092,11.514,0.204,-0.145,-0.136,0.159,231.905188,0
25865,13.554,8.983,28.95,-0.005,0.122,-0.163,0.087,231.905188,0
25900,38.773,5.821,-26.419,-0.063,0.044,0.081,0.107,231.905188,0
25935,1.214,-0.782,0.591,-0.038,-0.051,-0.043,-0.004,232.801524,0
25970,-15.62,-10.454,-6.084,0.086,-0.178,0.159,0.093,232.801524,0
26005,48.658,16.584,39.995,-0.121,-0.014,-0.064,0.083,232.801524,0
26040,-17.853,-3.052,3.418,-0.002,-0.091,-0.309,0.161,232.801524,0
26075,59.204,6.525,51.886,0.107,-0.01,-0.261,0.105,233.71465999999998,0
26110,40.068,5.555,-19.586,-0.131,0.092,0.052,0.116,233.71465999999998,0
26145,-29.026,-7.487,2.352,-0.245,0.037,0.393,0.092,233.71465999999998,0
26180,37.079,3.446,-18.27,-0.245,0.064,-0.097,0.118,234.64437199999998,0
26215,-25.122,0.471,0.258,0.091,-0.096,0.059,0.116,234.64437199999998,0
26250,67.838,29.563,42.51,0.002,0.16,-0.247,0.078,234.64437199999998,0
26285,-4.555,8.378,2.104,0.045,0.17,0.029,0.099,235.59042699999998,0
26320,1.332,-3.677,-8.885,0.186,0.069,0.156,0.099,235.59042699999998,0
26355,36.488,17.197,39.457,0.065,0.021,0.14,0.089,235.59042699999998,0
26390,57.733,26.01,44.061,-0.531,-0.147,0.268,0.158,236.552579,0
26425,-8.77,0.024,7.417,0.075,0.17,0.092,0.104,236.552579,0
26460,0.364,4.095,-16.431,-0.093,-0.008,0.179,0.087,236.552579,0
26495,0.416,1.811,-0.211,0.065,0.075,0.068,-0.004,236.552579,0
26530,37.233,28.415,33.216,0.037,-0.159,-0.105,0.084,237.530573,0
26565,-11.703,-7.321,14.894,0.006,-0.012,-0.169,0.093,237.530573,0
26600,10.132,14.556,-14.253,0.01,-0.073,0.259,0.12,237.530573,0
26635,26.039,5.912,37.213,-0.243,0.115,0.01,0.085,238.524146,0
26670,47.857,12.714,-21.681,-0.232,-0.208,0.001,0.106,238.524146,0
26705,-16.694,-9.149,12.591,0.257,-0.166,-0.04,0.1,238.524146,0
26740,-27.471,-15.787,-6.285,0.063,-0.003,0.092,0.095,239.53302200000002,0
26775,74.923,23.525,53.074,0.033,0.048,0.119,0.08,239.53302200000002,0
26810,12.123,-4.527,-6.36,0.065,0.134,-0.075,0.103,239.53302200000002,0
26845,10.152,4.98,31.657,-0.13,0.094,0.047,0.108,240.556916,0
26880,43.048,6.658,-20.414,-0.015,0.072,0.031,0.096,240.556916,0
26915,-12.675,1.473,15.027,0.3,-0.167,0.144,0.081,240.556916,0
26950,-15.334,44.062,10.683,0.106,-0.045,0.073,0.216,241.595536,0
26985,17.388,8.395,33.466,-0.001,0.014,-0.179,0.078,241.595536,0
27020,45.399,6.573,-25.568,-0.232,-0.023,-0.045,0.091,241.595536,0
27055,-18.708,-15.57,19.688,0.437,-0.123,0.172,0.15,241.595536,0
27090,21.217,16.042,-13.826,0.084,0.21,-0.069,0.099,242.648578,0
27125,-35.644,-7.394,-5.941,0.088,-0.07,0.111,0.11,242.648578,0
27160,86.585,35.2,53.175,0.06,-0.02,-0.285,0.115,242.648578,0
27195,24.781,31.781,33.36,-0.078,0.053,0.053,0.103,243.715731,0
27230,-11.803,0.478,15.324,0.069,0.123,0.053,0.087,243.715731,0
27265,23.956,12.22,-14.47,0.019,-0.259,0.042,0.103,243.715731,0
27300,33.213,12.397,-22.184,0.045,0.175,-0.004,0.099,244.796675,0
27335,-38.102,-10.334,-5.3,0.103,0.011,0.088,0.096,244.796675,0
27370,73.09,27.64,49.799,0.014,0.053,-0.146,0.081,244.796675,0
27405,89.968,8.204,64.867,-0.084,-0.302,0.047,0.135,245.89108,0
27440,28.128,8.015,-13.654,-0.104,0.083,0.127,0.086,245.89108,0
27475,-37.946,-7.465,-5.223,-0.081,-0.263,-0.02,0.08,245.89108,0
27510,0.959,2.315,-0.513,0.048,0.043,0.053,-0.005,245.89108,0
27545,47.792,23.032,39.753,-0.268,-0.191,0.037,0.08,246.998612,0
27580,-10.589,-3.869,8.639,0.094,0.076,-0.017,0.082,246.998612,0
27615,-0.028,19.159,-15.431,-0.364,0.108,0.196,0.128,246.998612,0
27650,-17.569,-17.11,-5.941,0.228,-0.084,-0.165,0.094,248.118924,0
27685,52.676,22.192,41.674,-0.167,-0.145,0.161,0.109,248.118924,0
27720,-2.304,-4.667,-0.036,0.077,-0.034,-0.153,0.097,248.118924,0
27755,14.258,14.61,-7.507,0.373,0.207,-0.104,0.103,249.251666,0
27790,-23.553,-9.705,-8.995,0.049,0.03,0.22,0.101,249.251666,0
27825,62.117,26.719,48.023,-0.265,0.066,0.087,0.099,249.251666,0
27860,81.323,11.622,61.78,-0.102,-0.292,-0.019,0.113,250.396477,0
27895,26.001,6.334,-11.75,0.031,0.245,0.208,0.107,250.396477,0
27930,-39.291,0.707,2.183,-0.046,-0.22,0.018,0.107,250.396477,0
27965,-45.147,1.372,-3.962,0.221,-0.339,-0.216,0.215,251.55299300000001,0
28000,57.032,15.892,50.656,-0.04,-0.054,-0.047,0.09,251.55299300000001,0
28035,49.945,6.328,-23.974,-0.239,0.085,-0.235,0.088,251.55299300000001,0
28070,1.712,3.622,1.151,-0.062,-0.068,-0.07,-0.004,251.55299300000001,0
28105,-26.43,9.822,2.644,-0.08,0.018,0.058,0.12,252.720839,0
28140,32.408,20.699,42.664,-0.235,0.145,0.03,0.098,252.720839,0
28175,64.067,18.011,-19.41,-0.182,0.189,0.513,0.121,252.720839,0
28210,13.365,14.889,-11.851,0.03,0.11,-0.195,0.111,253.89963699999998,0
28245,-33.805,-9.49,-3.209,0.102,0.008,0.047,0.117,253.89963699999998,0
28280,80.594,30.343,53.054,0.001,0.117,-0.302,0.101,253.89963699999998,0
28315,-38.664,7.407,-1.814,0.388,-0.063,0.102,0.147,255.08900200000002,0
28350,53.5,19.252,50.093,0.201,0.042,-0.054,0.095,255.08900200000002,0
28385,54.155,15.535,-26.111,-0.021,0.008,0.005,0.102,255.08900200000002,0
28420,-46.222,-6.162,-4.168,0.194,-0.097,-0.002,0.134,256.288542,0
28455,73.98,25.767,54.453,-0.175,-0.011,-0.036,0.086,256.288542,0
28490,44.684,3.407,-24.523,-0.092,0.124,0.046,0.086,256.288542,0
28525,55.053,13.646,-28.641,0.034,0.04,-0.337,0.201,257.497861,0
28560,-29.191,7.858,1.328,-0.159,-0.223,-0.195,0.07,257.497861,0
28595,29.388,19.567,43.57,0.041,0.022,-0.156,0.106,257.497861,0
28630,64.323,20.102,-20.205,-0.262,0.184,0.254,0.181,257.497861,0
28665,-28.117,-18.006,-7.026,0.159,-0.083,0.097,0.085,258.71655599999997,0
28700,83.423,33.087,53.919,0.005,-0.13,-0.259,0.099,258.71655599999997,0
28735,57.268,12.565,-22.382,-0.121,0.196,0.059,0.114,258.71655599999997,0
28770,85.267,7.506,62.279,-0.048,0.136,0.204,0.102,259.94422199999997,0
28805,36.616,8.684,-22.735,-0.003,0.163,-0.143,0.102,259.94422199999997,0
28840,-33.918,-15.65,4.352,0.138,-0.14,0.077,0.097,259.94422199999997,0
28875,41.397,11.903,-26.303,-0.108,0.204,-0.07,0.103,261.18044599999996,0
28910,-40.396,-10.058,-0.076,0.105,-0.203,-0.015,0.087,261.18044599999996,0
28945,66.918,29.79,48.549,-0.095,0.267,-0.08,0.096,261.18044599999996,0
28980,27.63,10.056,-25.177,-0.097,0.315,0.046,0.155,262.424812,0
29015,-48.52,-11.1,-8.366,-0.132,-0.208,-0.058,0.086,262.424812,0
29050,87.831,38.467,62.488,-0.104,0.11,-0.13,0.117,262.424812,0
29085,1.375,-0.32,-0.49,0.027,0.034,0.029,-0.005,263.676902,0
29120,-20.357,-15.956,-8.519,0.14,-0.104,0.2,0.082,263.676902,0
29155,68.859,25.56,53.026,0.159,-0.087,-0.157,0.087,263.676902,0
29190,-2.63,-6.071,-1.323,0.317,0.392,0.336,0.158,263.676902,0
29225,-19.007,-23.698,-9.852,0.21,-0.022,0.269,0.096,264.936292,0
29260,67.951,25.124,51.567,0.007,0.143,0.21,0.107,264.936292,0
29295,-6.58,-10.812,3.963,0.047,-0.208,-0.519,0.104,264.936292,0
29330,51.618,32.592,45.54,-0.274,-0.174,0.311,0.101,266.202554,0
29365,-16.051,-3.225,15.867,-0.18,-0.133,-0.324,0.082,266.202554,0
29400,0.164,17.031,-15.144,-0.151,-0.1,-0.052,0.102,266.202554,0
29435,-22.555,36.771,10.581,0.165,-0.233,-0.286,0.113,267.475259,0
29470,25.412,12.406,44.396,-0.109,0.148,-0.136,0.086,267.475259,0
29505,60.287,14.094,-33.256,-0.032,0.217,0.292,0.097,267.475259,0
29540,-57.927,0.824,-4.595,0.182,-0.296,-0.076,0.189,268.75397399999997,0
29575,81.479,19.765,65.153,-0.023,0.077,0.057,0.069,268.75397399999997,0
29610,56.5,5.219,-26.472,-0.054,0.348,0.045,0.106,268.75397399999997,0
29645,-37.18,-19.053,5.823,-0.091,0.047,0.23,0.182,268.75397399999997,0
29680,-42.627,5.103,-6.055,0.119,-0.279,-0.015,0.093,270.038264,0
29715,67.549,27.254,53.046,-0.062,-0.164,-0.153,0.096,270.038264,0
29750,67.219,12.161,-27.024,0.011,0.187,0.176,0.104,270.038264,0
29785,-47.606,-5.822,-11.249,-0.267,-0.485,-0.133,0.113,271.32769099999996,0
29820,96.536,30.9,61.96,0.02,0.078,-0.072,0.098,271.32769099999996,0
29855,30.899,-1.806,-13.805,-0.057,0.011,-0.173,0.095,271.32769099999996,0
29890,8.376,-11.928,-14.505,-0.097,-0.052,0.224,0.109,272.62181699999996,0
29925,54.319,24.088,40.926,-0.066,0.062,0.298,0.09,272.62181699999996,0
29960,-18.929,-13.3,1.647,0.033,0.142,0.128,0.094,272.62181699999996,0
29995,99.616,9.889,68.862,-0.123,-0.153,0.024,0.163,273.9202,0
30030,32.71,9.387,-17.034,-0.041,0.17,0.067,0.077,273.9202,0
30065,-52.7,-10.952,-3.881,-0.132,-0.085,0.379,0.093,273.9202,0
30100,0.483,0.659,2.104,-0.044,-0.059,-0.05,-0.004,275.222398,0
30135,-52.577,-14.464,-8.401,0.168,-0.142,0.042,0.092,275.222398,0
30170,104.66,36.67,64.745,-0.053,0.159,0.021,0.088,275.222398,0
30205,35.982,-0.926,-11.092,0.002,0.032,-0.173,0.189,275.222398,0
30240,-9.209,-17.016,-10.448,0.143,-0.213,-0.214,0.116,276.527968,0
30275,57.618,19.602,41.438,0.195,0.052,-0.019,0.093,276.527968,0
30310,-26.158,-6.668,7.414,0.026,0.064,0.037,0.094,276.527968,0
30345,40.566,-2.891,-17.805,-0.029,0.212,-0.226,0.118,277.83646799999997,0
30380,-9.94,10.863,13.684,-0.024,-0.118,0.065,0.087,277.83646799999997,0
30415,1.114,6.347,19.353,-0.202,-0.095,-0.166,0.109,277.83646799999997,0
30450,52.542,7.811,54.981,0.312,0.356,0.222,0.109,279.147452,0
30485,58.076,11.742,-25.478,0.039,0.088,-0.029,0.084,279.147452,0
30520,-28.853,-1.634,16.78,0.035,-0.293,-0.056,0.09,279.147452,0
30555,54.927,13.393,-31.155,-0.261,0.291,-0.102,0.173,280.46047699999997,0
30590,-45.961,0.521,-3.69,0.139,-0.17,0.154,0.082,280.46047699999997,0
30625,74.46,36.83,58.72,0.145,0.246,-0.198,0.098,280.46047699999997,0
30660,70.278,13.867,-25.824,-0.065,0.179,0.146,0.209,280.46047699999997,0
30695,-53.287,-18.472,-8.164,-0.24,-0.191,0.077,0.093,281.775099,0
30730,93.662,35.091,59.18,0.108,0.048,-0.132,0.097,281.775099,0
30765,24.867,-1.206,-7.839,-0.057,0.173,0.016,0.094,281.775099,0
30800,-3.291,-12.37,-15.072,0.035,-0.063,0.023,0.106,283.090875,0
30835,65.981,25.634,43.562,-0.042,0.125,-0.187,0.087,283.090875,0
30870,-15.673,-11.44,5.179,0.114,0.156,-0.033,0.103,283.090875,0
30905,4.033,-10.27,-14.259,0.13,-0.061,0.072,0.105,284.40736300000003,0
30940,73.415,25.615,50.048,-0.336,0.153,0.224,0.086,284.40736300000003,0
30975,-14.799,-11.303,1.842,-0.146,0.161,-0.035,0.103,284.40736300000003,0
31010,1.492,59.165,19.64,0.172,-0.081,-0.132,0.136,285.72412199999997,1
31045,-14.189,0.026,26.284,0.035,-0.098,-0.025,0.087,285.72412199999997,1
31080,33.629,13.414,-25.212,-0.123,0.187,0.223,0.093,285.72412199999997,1
31115,1.36,5.675,-1.662,-0.004,-0.003,-0.008,-0.004,285.72412199999997,1
31150,46.661,9.928,51.88,-0.002,0.244,0.105,0.083,287.040712,1
31185,62.959,12.529,-31.15,0.045,0.045,0.037,0.11,287.040712,1
31220,-32.733,-18.324,10.723,0.278,-0.383,-0.157,0.101,287.040712,1
31255,98.197,16.963,65.508,0.162,-0.187,-0.065,0.114,288.356696,1
31290,32.159,8.067,-16.555,0.022,0.094,0.091,0.095,288.356696,1
31325,-58.865,-12.59,2.659,-0.203,-0.428,0.045,0.099,288.356696,1
31360,100.36,8.871,72.253,-0.225,-0.006,0.234,0.091,289.67163800000003,1
31395,57.027,11.664,-23.341,-0.051,0.287,0.102,0.099,289.67163800000003,1
31430,-41.895,-15.969,12.028,0.138,-0.363,-0.125,0.12,289.67163800000003,1
31465,115.56,12.773,79.273,0.341,0.091,-0.046,0.11,290.985104,1
31500,38.982,6.7,-15.492,0.032,0.174,0.103,0.094,290.985104,1
31535,-60.391,-7.439,-2.024,-0.027,-0.331,0.11,0.103,290.985104,1
31570,1.042,0.236,2.658,-0.037,-0.054,-0.05,-0.004,292.29666399999996,1
31605,6.12,10.373,-8.761,0.026,0.029,-0.148,0.091,292.29666399999996,1
31640,-52.873,-7.636,-4.079,-0.114,-0.363,-0.178,0.109,292.29666399999996,1
31675,113.67,48.819,62.05,-0.096,0.056,-0.465,0.125,292.29666399999996,1
31710,-61.298,-10.004,-7.599,0.133,-0.271,-0.243,0.107,293.60588900000005,1
31745,93.055,33.011,64.518,-0.405,0.135,0.067,0.106,293.60588900000005,1
31780,69.563,14.776,-26.405,-0.369,0.092,-0.174,0.122,293.60588900000005,1
31815,28.951,16.682,-14.876,-0.152,0.092,0.054,0.101,294.912356,1
31850,-56.615,-15.365,-3.504,-0.018,-0.198,-0.215,0.114,294.912356,1
31885,105.41,43.256,60.206,-0.285,0.179,-0.219,0.097,294.912356,1
31920,-6.918,13.627,-5.146,-0.039,0.332,-0.023,0.101,296.215643,1
31955,-35.144,-11.9,-10.467,-0.016,-0.134,0.166,0.097,296.215643,1
31990,96.041,27.921,66.625,-0.056,0.218,-0.125,0.113,296.215643,1
32025,61.407,15.673,-33.345,-0.813,0.087,0.417,0.122,297.515333,1
32060,-44.234,-2.921,-1.313,0.396,-0.245,-0.104,0.11,297.515333,1
32095,51.606,24.158,54.288,-0.009,0.079,-0.055,0.096,297.515333,1
32130,0.923,0.639,2.115,0.022,0.009,0.004,-0.004,298.811012,1
32165,58.842,10.766,-21.961,-0.239,-0.069,0.107,0.098,298.811012,1
32200,-8.488,5.564,23.323,-0.025,-0.218,-0.037,0.101,298.811012,1
32235,-10.078,1.197,20.892,-0.138,0.061,-0.197,0.161,298.811012,1
32270,-21.028,-1.802,2.802,0.02,0.35,0.185,0.1,300.102271,1
32305,-41.273,-10.966,-11.239,0.034,-0.328,0.089,0.098,300.102271,1
32340,105.6,41.359,53.103,-0.035,0.289,0.163,0.096,300.102271,1
32375,15.52,12.895,-12.853,0.128,0.12,-0.057,0.122,301.388706,1
32410,-53.797,-16.131,-6.215,-0.022,-0.362,-0.273,0.11,301.388706,1
32445,64.837,27.934,45.919,0.65,-0.351,-0.273,0.124,301.388706,1
32480,76.764,19.984,52.339,-0.105,0.054,0.024,0.114,302.669916,1
32515,27.097,5.954,-17.221,-0.091,0.152,0.03,0.096,302.669916,1
32550,-50.988,-13.225,2.468,0.427,0.077,0.151,0.119,302.669916,1
32585,58.396,19.771,-38.777,0.187,0.553,-0.705,0.166,303.945508,1
32620,-37.288,4.71,2.908,-0.226,-0.101,0.072,0.112,303.945508,1
32655,-6.631,1.603,27.037,-0.327,-0.185,-0.287,0.103,303.945508,1
32690,-15.582,7.092,-3.622,-0.319,0.049,-0.058,0.167,303.945508,1
32725,-20.812,2.088,0.974,-0.347,0.184,0.003,0.123,305.21509100000003,1
32760,-39.66,-7.342,-14.378,-0.054,-0.212,0.184,0.117,305.21509100000003,1
32795,113.28,43.923,59.805,-0.248,0.364,0.21,0.129,305.21509100000003,1
32830,-2.332,35.117,23.012,0.101,0.069,-0.029,0.126,306.47828100000004,1
32865,-24.037,-2.257,18.48,0.175,-0.158,-0.142,0.139,306.47828100000004,1
32900,-11.554,8.105,-13.64,-0.437,-0.161,0.393,0.163,306.47828100000004,1
32935,64.537,15.675,-33.743,0.115,0.05,-0.497,0.121,307.734701,1
32970,-18.235,9.738,12.765,0.138,-0.138,-0.023,0.123,307.734701,1
33005,-13.014,-4.639,18.025,-0.031,-0.017,-0.069,0.124,307.734701,1
33040,128.52,7.109,82.5,0.628,-0.109,-0.072,0.138,308.983979,1
33075,62.694,14.414,-30.116,-0.084,0.324,-0.159,0.14,308.983979,1
33110,-36.857,-6.992,12.768,-0.07,-0.48,0.026,0.152,308.983979,1
33145,-7.597,-14.118,-7.706,0.365,-0.052,-0.777,0.222,310.225748,1
33180,114.42,25.735,68.754,-0.092,0.065,0.39,0.139,310.225748,1
33215,64.789,8.865,-27.597,-0.233,0.169,-0.084,0.115,310.225748,1
33250,-39.176,-25.256,17.367,0.276,-0.424,0.009,0.194,310.225748,1
33285,-13.392,3.559,5.988,0.096,0.123,-0.071,0.109,311.459649,1
33320,-49.065,-9.468,-8.536,0.059,-0.304,0.186,0.147,311.459649,1
33355,107.45,45.164,57.975,-0.071,0.168,0.004,0.137,311.459649,1
33390,21.214,40.97,30.186,0.191,0.081,-0.008,0.148,312.685329,1
33425,-13.03,-7.771,12.625,0.203,0.094,-0.064,0.147,312.685329,1
33460,-60.338,1.858,-2.636,0.023,-0.336,0.059,0.14,312.685329,1
33495,36.052,11.641,-25.244,0.174,0.328,0.265,0.13,313.902443,1
33530,-51.317,-11.578,-3.642,0.172,-0.132,-0.019,0.125,313.902443,1
33565,36.456,13.535,37.855,0.073,0.19,-0.222,0.143,313.902443,1
33600,81.179,32.985,52.693,-0.392,0.057,0.095,0.157,315.11065099999996,1
33635,16.2,5.743,-12.614,-0.078,-0.031,-0.008,0.166,315.11065099999996,1
33670,-63.676,-10.762,-3.478,0.132,0.122,-0.107,0.152,315.11065099999996,1
33705,-0.532,2.411,1.413,-0.019,-0.028,-0.017,-0.004,315.11065099999996,1
33740,-11.638,3.33,23.498,0.139,-0.055,-0.037,0.184,316.309623,1
33775,5.779,5.351,-21.213,0.099,0.045,0.018,0.15,316.309623,1
33810,95.12,30.403,62.33,0.085,-0.162,-0.457,0.16,316.309623,1
33845,0.264,11.906,-3.512,-0.118,0.111,0.02,0.133,317.499034,1
33880,-53.558,-10.576,-3.633,0.085,-0.036,0.285,0.167,317.499034,1
33915,92.343,39.765,49.646,0.054,0.375,0.04,0.162,317.499034,1
33950,33.432,11.113,-24.171,-0.395,0.097,0.184,0.141,318.67856900000004,1
33985,-52.332,-11.626,-0.223,0.063,-0.242,0.019,0.205,318.67856900000004,1
34020,18.826,12.414,28.766,-0.24,-0.23,-0.601,0.2,318.67856900000004,1
34055,66.959,35.601,42.889,-0.705,0.139,-0.003,0.172,319.84791800000005,1
34090,21.723,3.902,-5.041,0.049,0.178,0.084,0.185,319.84791800000005,1
34125,-62.602,-7.66,-1.379,-0.248,-0.387,-0.025,0.204,319.84791800000005,1
34160,16.525,-13.867,-14.524,0.081,-0.022,-0.286,0.282,321.006782,1
34195,87.933,30.889,54.017,-0.301,0.004,-0.09,0.142,321.006782,1
34230,25.923,-3.745,-5.949,-0.13,0.095,0.123,0.141,321.006782,1
34265,-56.986,-14.884,2.548,0.031,-0.151,-0.1,0.234,321.006782,1
34300,114.13,20.703,71.105,0.079,0.016,-0.075,0.181,322.15486799999996,1
34335,63.94,11.282,-29.745,-0.096,0.113,0.03,0.169,322.15486799999996,1
34370,-29.896,-24.201,15.597,-0.02,-0.488,0.269,0.206,322.15486799999996,1
34405,28.211,6.808,38.581,0.02,0.023,0.222,0.292,323.29189299999996,1
34440,35.979,9.465,-20.728,-0.382,-0.038,0.069,0.273,323.29189299999996,1
34475,61.624,13.284,40.605,-0.052,0.201,0.005,0.207,323.29189299999996,1
34510,-18.88,32.007,13.064,0.027,-0.28,0.01,0.16,324.417582,1
34545,-9.876,-6.046,20.619,0.049,0.101,-0.086,0.185,324.417582,1
34580,-16.493,14.363,-10.343,-0.151,-0.166,0.2,0.257,324.417582,1
34615,97.331,10.357,60.276,-0.532,0.035,0.389,0.228,325.53166899999997,1
34650,54.665,16.578,-22.773,-0.114,-0.053,-0.223,0.275,325.53166899999997,1
34685,-19.394,1.947,16.035,0.203,-0.266,-0.37,0.238,325.53166899999997,1
34720,-0.483,2.517,1.369,0.046,0.025,0.032,-0.005,326.63389500000005,1
34755,-40.501,-17.623,-5.605,0.065,0.066,0.31,0.27,326.63389500000005,1
34790,98.719,36.26,52.081,0.116,0.037,-0.021,0.271,326.63389500000005,1
34825,64.845,7.068,-19.047,0.073,0.203,-0.168,0.288,326.63389500000005,1
34860,22.066,-4.79,-11.738,0.245,-0.08,-0.265,0.212,327.724013,1
34895,44.326,15.775,36.178,-0.117,-0.107,0.021,0.241,327.724013,1
34930,-15.201,-7.242,2.1,0.374,0.087,-0.062,0.28,327.724013,1
34965,39.935,11.509,37.583,0.118,-0.041,0.22,0.247,328.801784,1
35000,47.292,12.395,-20.46,-0.178,0.305,0.205,0.341,328.801784,1
35035,11.343,-7.365,27.767,0.263,0.226,-0.097,0.278,328.801784,1
35070,68.948,19.778,41.108,-0.502,-0.077,0.212,0.215,329.866976,1
35105,7.573,1.304,-4.462,0.14,0.089,-0.045,0.207,329.866976,1
35140,-59.656,-8.24,0.594,-0.293,-0.384,0.308,0.333,329.866976,1
35175,55.432,6.308,49.514,0.129,-0.082,-0.167,0.289,330.91937099999996,1
35210,56.639,12.223,-17.707,0.064,0.05,0.09,0.461,330.91937099999996,1
35245,-1.146,-2.123,25.183,0.072,-0.256,0.031,0.344,330.91937099999996,1
